# List of gages to be inactive.  1 per line

# Inactive Alaska gages
15008000
15010000
15011500
15011870
15011880
15011894
15012000
15014000
15015595
15015600
15016000
15018000
15019990
15020000
15020100
15020500
15022000
15024000
15024750
15024800
15026000
15028000
15028300
15030000
15031000
15032000
15034000
15036000
15038000
15039900
15040000
15041200
15044000
15046000
15048000
15049900
15050000
15051008
15051010
15052000
15052009
15052475
1505248590
15052495
15052500
15052580
15052800
15052850
15052900
15053200
15054200
15054600
15054990
15055500
15056070
15056095
15056100
15056210
15056280
15056400
15056500
15056560
15057596
15058000
15059500
15062000
15064000
15067900
15068000
15068040
15070000
15072000
15074000
15076000
15078000
15080000
15080500
15081495
15081497
15081500
15081510
15081580
15081610
15081614
15081995
15083500
15085100
15085300
15085400
15085600
15085697
15085700
15085800
15085900
15086000
15086225
15086500
15086600
15087200
15087300
15087545
15087560
15087570
15087585
15087590
15087610
15087618
15087690
15087700
15087730
15087735
15087810
15088000
15088200
15090000
15092000
15093400
15093600
15094000
15098000
15100000
15100500
15100510
15101490
15101500
15102000
15102200
15106100
15106920
15106940
15106960
15106970
15106980
15107000
15107910
15107920
15108000
15108600
15108800
15109000
15109048
15129000
15129120
15129500
15129510
15129600
15214190
15215990
15215992
15216100
15225996
15236210
15237020
1523849020
15238500
15295600
15295700
15296000
15296300
15296480
15296500
15296520
15296550
15296600
15296950
15297000
15297100
15297110
15297200
15297450
15297475
15297476
15297482
15297485
15297580
15297585
15297610
15297625
15297900
15298000
15299900
15300000
15300200
15300250
15300300
15300500
15301500
15302000
15302200
15302250
15302500
15302800
15302840
15303000
15303010
15303011
15303100
15303150
15303600
15303700
15304000
15304010
15304150
15304200
15304293
15304298
15304400
15320100
15348000
15356000
15388030
15388060
15388070
15389000
15389500
15392000
15439800
15446000
15453500
15457790
15457800
15468000
15470000
15472000
15474000
15476000
15476300
15476400
15477500
15477730
15477740
15477761
15477768
15477770
15477790
15478000
15484000
15485000
15485200
15485500
15493000
15493400
15493500
15493700
15502000
15511000
15512000
15514000
15514003
15514500
15515048
15515060
15515080
15515500
15515800
15516000
15518000
15518020
15518040
15518080
15518300
15518350
15519030
15519100
15532000
15534800
15534900
15535000
15564450
15564600
15564800
15564860
15564875
15564877
15564879
15564885
15564900
15565200
15565235
15565400
15565447
15565700
15580095
15583500
15621000
15625850
15625900
15635000
15668200
15712000
15716010
15743000
15743850
15744000
15744500
15746000
15746900
15746980
15746983
15746988
15746990
1574699020
15746991
15747000
15748000
15798700
15799000
15799300
15803000
15830000
15860000
15861000
15875000
15880000
15896000
15896700
15904800
15904900
15905100
15906000
15908000
15910000
15975000
15976000
# end of Alaska gages
